prov_ubi;cant_ubi;parr_ubi;area_ubi;clase;tipo;entidad;sector;dotmedic;dismedic;dotcirug;discirug;dotginob;disginob;dotped;disped;dotneon;disneon;dotcardi;discardi;dotneumo;disneumo;dotpsiqu;dispsiqu;dottraum;distraum;dotinfec;disinfec;dotofta;disofta;dotootorri;disootorri;doturolo;disurolo;dotgast;disgast;dotquem;disquem;dotneuro;disneuro;dotnefro;disnefro;dotonco;disonco;dothema;dishema;dototrse;disotrse;dotserin;disserin;camas_dnor;camas_disp;dotemerg;dotcinteadult;dotcintepediatri;dotcinteneonat;dotcintrm;dotcrecup;dototrapo;dia_estad;dias_cdis;totegres;falmen48;falmas48
03;0301;030150;1;1;5;18;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;11;11;2;0;0;0;0;0;0;837;4015;493;2;3
13;1308;130804;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;0;0;0;0;0;0;0;916;1859;905;0;0
01;0101;010107;1;2;1;18;2;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;31;40;39;9;5;0;8;0;3;2;4836;14601;1849;6;16
17;1701;170130;1;12;3;18;2;0;0;0;0;0;0;0;0;14;15;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;18;17;36;34;0;0;0;0;0;0;0;6837;12263;1599;0;10
05;0501;050104;1;12;3;18;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;14;14;0;0;0;0;0;1;0;567;5110;316;0;1
09;0910;091050;1;32;1;18;2;4;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;137;2559;137;0;0
17;1701;170117;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;0;0;0;0;1;0;60;730;56;0;0
09;0901;090102;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;11;2;0;0;0;0;0;0;0;1171;4027;1043;0;0
09;0910;091050;1;1;5;18;2;0;0;0;0;4;2;2;1;0;0;0;0;0;0;0;0;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;22;60;30;3;10;0;0;0;0;0;5527;10894;1938;0;0
07;0701;070102;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;1;0;0;0;0;0;0;119;1095;118;1;0
09;0918;091850;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;1;0;0;0;0;0;0;219;2541;204;1;2
13;1301;130101;1;11;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;875;10220;600;2;0
17;1701;170124;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;13;13;0;5;0;0;0;0;0;1839;4745;475;16;21
03;0301;030102;1;12;3;18;2;6;6;0;0;4;4;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;2;0;0;0;0;1;0;1460;6205;852;4;2
17;1701;170112;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;0;0;0;0;0;0;2;577;3285;309;0;1
24;2402;240250;1;1;5;18;2;13;13;3;3;8;8;11;11;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;0;0;0;0;0;0;0;1281;13425;760;1;1
13;1301;130102;1;1;5;18;2;1;1;2;2;2;2;2;2;0;0;0;0;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;3;0;0;0;0;2;0;492;3650;273;2;1
09;0901;090112;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;14;14;0;0;0;0;0;0;0;149;5265;83;0;0
07;0701;070101;1;2;1;18;2;0;0;0;0;0;0;5;5;14;14;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;31;52;52;6;6;3;6;4;3;0;13920;18862;3121;10;33
07;0701;070101;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;0;0;0;0;0;0;1;438;2190;390;0;0
09;0901;090105;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;1;0;0;0;0;0;118;2190;44;0;0
22;2201;220150;1;12;3;18;2;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;28;0;0;0;0;0;0;0;936;10220;464;0;0
09;0901;090110;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;22;22;0;0;0;0;0;0;0;90;8030;46;0;0
09;0901;090114;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;14;1845;11;0;0
13;1301;130106;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;0;0;0;0;0;0;0;905;2190;759;0;4
09;0924;092450;1;32;1;18;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;8;8;0;0;0;0;0;0;0;305;2536;250;0;0
13;1309;130902;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;0;0;0;0;0;0;384;2920;212;0;0
17;1703;170350;1;12;3;18;2;4;4;2;2;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;0;0;0;0;0;0;0;89;3285;49;0;0
09;0901;090114;1;32;1;18;2;1;1;1;1;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;8;8;0;0;0;0;0;2;0;84;3640;69;0;0
09;0908;090850;1;32;1;18;2;0;0;0;0;6;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;14;14;0;0;0;0;0;0;0;307;5096;304;1;0
09;0901;090112;1;1;5;18;2;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;3;3;0;0;0;0;0;5704;5475;4035;16;6
17;1701;170102;1;12;3;18;2;0;0;0;0;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;7;7;2;2;0;0;0;0;0;162;2555;109;0;0
09;0901;090112;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;0;0;0;0;0;98;2555;93;0;0
17;1701;170106;1;1;5;17;3;0;0;1;2;4;4;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;8;11;2;0;0;0;0;1;0;149;3893;97;0;0
01;0101;010101;1;12;3;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;0;0;0;0;0;3;0;113;2768;113;0;0
01;0101;010103;1;1;5;17;3;2;2;2;2;14;14;10;10;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;36;0;2;0;4;0;3;0;10283;15342;2875;3;22
17;1701;170115;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;24;24;0;0;0;0;0;0;0;2792;8760;153;22;83
13;1308;130803;1;1;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;16;16;0;0;0;0;0;0;0;659;5824;324;0;0
11;1101;110101;1;1;5;3;1;20;20;7;7;4;4;4;4;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;0;0;0;0;0;0;0;1380;14600;488;0;2
18;1801;180109;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;0;0;0;0;0;0;0;2685;7300;1271;2;3
24;2401;240156;2;1;5;6;1;10;10;9;9;14;14;6;6;0;0;0;0;0;0;0;0;3;3;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;0;0;0;0;0;0;8985;16390;2458;1;7
06;0601;060101;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;28;28;28;3;2;0;0;1;3;0;3500;10220;918;7;15
11;1101;110104;1;1;5;18;2;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;8;1;1;0;0;0;1;0;533;2920;335;0;2
05;0501;050104;1;1;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;11;11;0;0;0;0;0;0;0;668;4015;304;0;0
18;1801;180107;1;1;5;18;2;9;9;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;0;0;0;0;867;4015;521;0;0
13;1303;130301;1;1;5;6;1;12;11;11;11;4;4;1;1;0;0;1;1;0;0;0;0;4;4;0;0;0;0;0;0;2;2;3;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;39;38;9;0;0;0;0;0;0;7555;12817;1851;1;26
09;0901;090112;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;19;38;19;0;0;0;0;0;0;0;107;7068;61;0;0
07;0709;070903;1;1;5;18;2;3;3;1;1;1;1;1;1;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;14;14;2;0;0;0;2;0;0;1294;5110;672;2;6
23;2301;230150;1;1;5;18;2;2;2;5;5;4;4;2;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;0;0;0;0;0;1089;4477;631;2;2
13;1303;130301;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;0;0;0;0;0;0;1281;3285;841;1;1
18;1801;180101;1;1;5;18;2;3;3;2;2;1;1;2;2;2;2;1;1;1;1;1;1;6;6;1;1;0;0;1;1;2;2;1;1;1;1;1;1;1;1;1;1;0;0;2;2;0;0;30;30;4;3;1;1;1;3;2;980;10950;384;1;3
11;1110;111050;1;1;5;1;1;6;6;0;0;7;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;1;0;0;0;0;0;0;2097;5475;912;2;1
06;0602;060250;1;1;5;1;1;22;13;24;7;10;7;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;34;3;0;0;0;0;0;0;5128;12080;1589;6;3
11;1106;110650;1;1;5;1;1;5;5;3;3;3;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;2;0;0;0;0;0;0;1884;5475;676;1;0
07;0702;070250;1;1;5;1;1;6;6;2;2;7;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;2;0;0;0;0;2;0;3672;6570;1398;3;5
10;1002;100250;1;1;5;1;1;4;3;2;3;6;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;13;4;0;0;0;0;0;0;2368;4428;896;0;1
12;1202;120250;1;1;5;1;1;9;9;3;3;8;8;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;2;0;0;0;0;2;3;4533;8648;1499;2;6
09;0904;090450;1;1;5;1;1;5;5;5;5;6;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;5;0;0;0;0;0;2;3497;7320;1648;4;6
13;1302;130250;1;1;5;1;1;13;13;3;3;11;11;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;10;0;0;0;0;3;3;8523;14600;3212;12;5
11;1102;110250;1;1;5;1;1;6;6;2;2;10;10;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;3;1;0;0;1;0;0;2585;7300;1077;3;8
17;1702;170202;1;1;5;1;1;4;4;5;5;9;9;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;12;0;0;0;0;0;0;7589;10825;2560;1;5
06;0603;060350;1;1;5;1;1;10;10;5;5;6;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;3;0;0;0;0;0;0;2711;9125;858;2;0
10;1003;100350;1;1;5;1;1;6;6;6;6;7;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;3;0;0;0;2;0;4;3482;8395;1255;3;5
09;0906;090601;1;1;5;1;1;8;8;3;3;6;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;9;0;0;0;1;0;2;6706;7577;3023;0;3
13;1304;130401;1;1;5;1;1;3;2;2;1;7;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;12;4;0;0;0;0;2;3;1758;2349;978;0;0
05;0503;050350;1;1;5;1;1;8;8;0;0;4;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;2;0;0;0;0;0;2;1848;5475;776;1;1
09;0908;090850;1;1;5;1;1;8;8;6;6;10;10;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;17;0;0;0;0;0;0;4930;10950;1910;2;5
07;0706;070650;1;1;5;1;1;8;8;4;4;11;11;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;33;3;0;0;0;0;0;0;4704;12045;1758;2;3
09;0909;090950;1;1;5;1;1;4;4;5;5;7;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;6;0;0;0;0;0;0;3978;7506;1349;0;7
01;0102;010250;1;1;5;1;1;6;6;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;2;0;0;0;0;0;0;4596;6644;1631;13;12
14;1402;140201;1;1;5;1;1;8;8;2;2;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;3;0;0;0;0;0;0;8119;11075;2537;8;16
06;0606;060650;1;1;5;1;1;4;4;2;2;5;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;4;0;0;0;0;0;0;2671;5476;910;1;0
07;0707;070750;1;1;5;1;1;9;9;10;10;12;12;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;9;0;0;0;0;5;0;7119;14600;2504;2;12
13;1301;130108;1;32;1;18;2;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;2;0;0;0;0;0;2;611;2184;343;0;2
13;1306;130602;1;1;5;1;1;12;12;12;11;15;16;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;50;8;0;0;0;1;0;0;12707;18226;3690;1;9
03;0304;030450;1;1;5;1;1;7;7;7;7;12;12;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32;4;0;0;0;0;0;0;9827;11591;3329;11;19
18;1801;180109;1;1;5;18;2;6;6;6;6;6;6;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;28;0;0;0;0;0;0;0;165;10220;127;0;0
14;1403;140350;1;1;5;1;1;8;8;3;3;8;8;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;0;0;0;0;0;0;6;5116;8720;1749;2;0
17;1701;170169;2;1;5;1;1;4;4;0;0;7;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;2;0;0;0;0;0;0;1936;5467;607;1;2
09;0912;091250;1;1;5;1;1;4;4;3;3;5;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;5;0;0;0;0;0;1;2368;5441;845;4;4
22;2202;220250;1;1;5;16;1;14;14;2;2;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;0;0;0;0;0;0;9;429;7603;147;1;1
10;1004;100401;1;1;5;1;1;21;21;19;19;20;20;23;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;79;8;0;0;0;0;0;0;14554;28893;4900;6;9
07;0709;070950;1;1;5;1;1;14;14;14;14;21;21;10;10;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;65;6;0;0;0;0;0;2;13205;23725;3374;8;39
01;0105;010550;1;1;5;1;1;10;11;8;7;8;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;29;0;0;0;0;0;0;0;7270;9830;2201;2;8
18;1807;180701;1;1;5;1;1;4;4;4;4;9;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;7;0;0;0;0;0;0;4884;6935;1705;1;8
13;1311;131150;1;1;5;1;1;12;12;8;8;8;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32;4;0;0;0;0;0;8;3667;11680;1358;1;1
07;0710;071050;1;1;5;1;1;6;6;4;4;6;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;3;0;0;0;0;0;0;3820;6920;1384;3;5
09;0921;092150;1;1;5;1;1;3;3;2;2;6;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;7;0;0;0;0;0;0;3655;5800;1695;4;2
05;0504;050450;1;1;5;1;1;5;5;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;2;0;0;0;0;0;0;2963;5475;1256;0;1
24;2403;240303;1;1;5;1;1;3;3;4;4;6;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;4;0;0;0;0;0;0;4783;5484;2282;0;1
09;0919;091950;1;1;5;1;1;8;8;2;2;6;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;5;0;0;0;0;0;0;3241;7300;1068;3;2
04;0405;040550;1;1;5;1;1;5;5;4;5;11;9;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;23;10;2;0;0;0;0;0;3280;7960;1217;0;1
